mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;4.26859;0.000437132
16;4;4;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;11.379;0.00116529
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.34272;0.000684704
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;11.7058;0.00239775
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;13.0674;0.00267666
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;3.76747;0.000771707
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;8.26882;0.00169374
16;4;4;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;23.8472;0.00488473
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;1.55436;1.98958e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;2.17009;2.77772e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;24.1677;0.000309346
32;4;8;8;256;78125;50;0.001;input_data_256.h5;;par;83.8104;3.78612;4.84623e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;4.355;5.5744e-05
32;4;8;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmihol00/460239/256x256_out_hybrid_2d_par.h5;par;83.8104;25.3497;0.000324477
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;1.14781;2.93843e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;1.79342;4.59122e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;12.8526;0.00032903
32;4;8;8;512;39062;50;0.001;input_data_512.h5;;par;45.5799;2.28982;5.86201e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;2.95185;7.55684e-05
32;4;8;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmihol00/460239/512x512_out_hybrid_2d_par.h5;par;45.5799;13.7026;0.000350792
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.18272;6.05559e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.19787;0.000112532
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;8.47601;0.000433977
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.2118;1.78232;9.12562e-05
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;2.8094;0.000143843
32;4;8;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmihol00/460239/1024x1024_out_hybrid_2d_par.h5;par;29.2118;9.22705;0.000472431
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.30469;0.000133609
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.50236;0.000358665
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;8.50458;0.000870925
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.293;1.61579;0.000165468
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;3.81987;0.000391179
32;4;8;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmihol00/460239/2048x2048_out_hybrid_2d_par.h5;par;23.293;9.08236;0.000930093
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.47177;0.000506302
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;6.88218;0.0014097
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;16.3445;0.0033479
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.1715;2.82791;0.000579252
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;7.17112;0.00146889
32;4;8;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmihol00/460239/4096x4096_out_hybrid_2d_par.h5;par;21.1715;9.77671;0.0020026
